entry_id,domain,type,title,content,tags,agents,source
ELC-011,elicitation,checklist,"Interview Preparation Checklist (Phase 1)","1-2 days before: Research interviewee role and background (LinkedIn). Review existing docs and prior interviews. Form hypotheses about their needs and concerns. Prepare question list (structured but flexible). Confirm logistics: room, video link, duration. Send agenda and objectives 1-2 days before. Prepare note-taking tools: template and recorder if permitted.",interview preparation checklist pre-interview research agenda logistics,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-012,elicitation,checklist,"Interview Opening Phase Checklist","5-10 minutes: Arrive early. Small talk to build rapport. Introduce yourself and your role. Explain interview purpose and how info will be used. Confirm time available. Ask permission to take notes or record. Set expectations: 'I'll ask many questions, interrupt if needed.'",interview opening rapport introduction purpose permission expectations,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-013,elicitation,checklist,"Interview Body Phase Checklist","40-60 minutes: Start with open or context questions to warm up. Progress to specific and detailed questions. Use probing for unclear areas. Paraphrase and confirm understanding throughout. Watch for non-verbal cues: hesitation and enthusiasm. Manage time — don't rush but stay on track. Use Parking Lot for tangents.",interview body probing paraphrase non-verbal time-management parking-lot,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-014,elicitation,checklist,"Interview Closing Phase Checklist","10-15 minutes: Signal approaching end. Summarize key points you captured. Ask 'What haven't I asked that I should have?' Ask 'Is there anything else you want to add?' Confirm next steps and follow-up timing. Thank them sincerely. Offer to share notes for validation.",interview closing summary completeness next-steps validation thank-you,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-015,elicitation,checklist,"Interview Follow-Up Checklist","Within 24-48 hours: Review and expand notes while memory is fresh. Identify gaps and questions for follow-up. Send thank-you email with summary. Share notes for validation (within 24h ideal). Log requirements in tracking system. Schedule follow-up if needed.",follow-up 24-hours notes validation tracking logging review,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-016,elicitation,technique,"FBI Tactical Empathy: Mirroring","Repeat the last 1-3 words or critical words as a question then wait silently. EXAMPLE: Stakeholder: 'This report takes forever to generate.' You: 'Takes forever?' (wait). EFFECT: They elaborate without you asking a direct question. The silence is key — resist filling it.",mirroring FBI empathy repeat silence elaboration tactical,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-017,elicitation,technique,"FBI Tactical Empathy: Labeling Emotions","Name the emotion you observe. Start with 'It seems like...' or 'It sounds like...' EXAMPLES: 'It sounds like you're frustrated with the current system.' 'It seems like this has been a pain point for a while.' EFFECT: Validates feelings, builds trust, encourages deeper sharing.",labeling emotions FBI empathy validation trust frustration,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-018,elicitation,technique,"FBI Tactical Empathy: Calibrated Questions","Use How and What questions that cannot be answered yes or no. INSTEAD OF: 'Do you need this feature?' ASK: 'How would this feature help you?' POWER QUESTIONS: 'How am I supposed to do that?' (reveals constraints). 'What's the biggest challenge here?' (priorities). 'What does success look like?' (acceptance criteria). 'How will we know this is working?' (metrics).",calibrated questions how what open-ended constraints priorities success metrics,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-019,elicitation,technique,"FBI Tactical Empathy: Accusation Audit","Preemptively acknowledge negative perceptions before they arise. EXAMPLE: 'You're probably thinking this is just another IT project that won't deliver. I understand past experiences may not have been great. How can we make this one different?' EFFECT: Defuses defensiveness, builds credibility, opens honest dialogue.",accusation audit preemptive negative perception defensiveness credibility IT-project,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-020,elicitation,technique,"FBI Tactical Empathy: Strategic Silence","After asking a question, wait. Count silently to 10 after they finish speaking. Silence is uncomfortable — they will fill it. INSIGHT: The most valuable information often comes after the pause, when they continue without being prompted. Never rush to fill silence.",strategic silence pause wait count valuable information discomfort,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-021,elicitation,technique,"FBI Tactical Empathy: Late-Night DJ Voice","Slow down your speaking pace, lower your voice slightly, and use a calm tone. EFFECT: Signals confidence and safety, reducing the stakeholder's defensiveness. Use especially when discussing sensitive topics, political issues, or when you sense resistance.",voice tone calm slow confidence safety defensiveness sensitive,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-022,elicitation,definition,"Stakeholder Bias: Blind Spot","They omit things that are obvious to them, creating invisible gaps in requirements. COUNTERMEASURE: Have them show you step by step. Ask 'Walk me through exactly what you do.' Use observation to see actual behavior vs described behavior.",blind spot obvious omit invisible gaps walkthrough observation,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-023,elicitation,definition,"Stakeholder Bias: Social Desirability","They say what they think you want to hear rather than the truth. COUNTERMEASURE: Use indirect questions. Observe actual behavior rather than relying on self-reports. Ask about others: 'What do your colleagues think about this?' Triangulate across multiple sources.",social desirability indirect observation triangulate truth stakeholder,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-024,elicitation,definition,"Stakeholder Bias: Status Quo","They favor the current way of doing things even if suboptimal, resisting change. COUNTERMEASURE: Ask about pain points to surface dissatisfaction. Ask about future state wishes: 'If you could redesign this from scratch...' Quantify the cost of the status quo.",status quo bias resistance change pain points future state cost,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-025,elicitation,definition,"BA Self-Bias: Assumption Bias","You fill gaps with your own experience and domain knowledge, creating false certainty. COUNTERMEASURE: Always verify every assumption explicitly. Use the phrase 'Just to confirm...' after every inference. Never write a requirement based on assumption alone.",assumption bias self verify confirm inference requirement,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-026,elicitation,definition,"BA Self-Bias: Premature Solution","You jump to solutions before fully understanding the problem, constraining creative options. COUNTERMEASURE: Force yourself to ask 'why' 5 more times before proposing solutions. Document the problem thoroughly before any solution discussion.",premature solution why five-whys problem understanding root cause,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-027,elicitation,technique,"Funnel Technique — 4-Level Questioning","Level 1 OPEN (exploratory): 'Tell me about...' 'Walk me through...' 'Describe...' Level 2 PROBE (dig deeper): 'Why is that?' 'What happens when...' 'How often...' Level 3 CLARIFY (define): 'When you say X...' 'For example...?' Level 4 CONFIRM (verify): 'So, [summary]...?' 'Is that correct?' After confirming one topic, open a new funnel for the next topic.",funnel questioning open probe clarify confirm four-level technique,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-028,elicitation,pattern,"Question Bank: Context and Goals","Business context: 'What business problem are we solving?' 'What triggered this initiative?' 'What happens if we do nothing?' Success criteria: 'How will you measure success?' 'What does done look like?' 'What metrics matter most?' Constraints: 'What are the non-negotiables?' 'What's the timeline pressure?' 'What's the budget constraint?'",context goals success criteria constraints business problem metrics,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-029,elicitation,pattern,"Question Bank: Current State","Process: 'Walk me through your current workflow.' 'Where does the process break down?' 'What workarounds do you use?' Systems: 'What systems do you use today?' 'How do these integrate?' Pain points: 'What frustrates you most?' 'What takes too long?' 'Where do errors occur?'",current state process workflow workarounds systems pain-points errors,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-030,elicitation,pattern,"Question Bank: Future State","Vision: 'In an ideal world, how would this work?' 'What would make your job easier?' 'If you could wave a magic wand...?' Features: 'What capabilities do you need?' 'What information do you need to see?' 'What decisions does this support?' Priorities: 'If you could only have 3 features...?' 'What's the MVP?' 'What can we defer?'",future state vision features priorities MVP magic-wand ideal capabilities,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-031,elicitation,pattern,"Question Bank: Edge Cases and Exceptions","Exceptions: 'What happens when X fails?' 'How do you handle unusual cases?' 'What are the edge cases?' Volume: 'What's the peak load?' 'How many transactions per day?' 'What's the largest data set?' Timing: 'When is this needed?' 'Are there seasonal patterns?' 'What's time-sensitive?'",edge cases exceptions volume peak-load transactions timing seasonal,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-032,elicitation,pattern,"Question Bank: Validation","Confirmation: 'Let me confirm: [summary]. Correct?' 'Did I capture that right?' 'Anything I missed?' Completeness: 'What haven't I asked that I should?' 'Who else should I talk to?' 'Any documents I should review?'",validation confirmation completeness missed who-else documents review,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-033,elicitation,technique,"Cognitive Interview: Mental Reinstatement","Help stakeholder mentally return to the context of the process. SAY: 'Think back to the last time you did [task]. Where were you sitting? What time of day? What were you working on just before? How were you feeling? Now walk me through exactly what happened.' PURPOSE: Activates episodic memory for more accurate process recall.",cognitive interview mental reinstatement context memory recall process,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-034,elicitation,technique,"Cognitive Interview: Report Everything","Encourage complete recall without filtering out seemingly unimportant details. SAY: 'Tell me everything you remember, even if you think it's not important or you're not sure. Sometimes small details help me understand the bigger picture.' PURPOSE: Overcomes self-censorship and reveals hidden steps.",cognitive interview report everything recall details filter self-censorship,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-035,elicitation,technique,"Cognitive Interview: Change Perspective","Ask stakeholder to describe the process from different viewpoints. PROMPTS: 'Imagine you're training a new employee on this task — what would you tell them?' 'If your manager was watching, what would they see?' 'How would your customer describe this from their side?' PURPOSE: Different perspectives reveal overlooked aspects.",cognitive interview perspective viewpoint training manager customer,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-036,elicitation,technique,"Cognitive Interview: Change Temporal Order","Walk through the process in reverse sequence after the forward pass. SAY: 'We went through that chronologically. Now starting from the end — what was the very last thing you did? And just before that?' PURPOSE: Reverse order often reveals steps that were skipped or assumed in forward recall.",cognitive interview temporal order reverse chronological steps skipped,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-037,elicitation,technique,"Cognitive Interview: Critical Incident Technique","Focus on specific memorable events to capture edge cases and exception handling. ASK: 'Think of a time when this process went really well. What happened?' 'Now think of a time when it went badly. What was different?' 'What was the most challenging situation you've faced with this?' PURPOSE: Captures real exception scenarios.",critical incident technique edge cases exceptions challenging memorable,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-038,elicitation,technique,"Cognitive Interview: Think-Aloud Protocol","User verbalizes thoughts while performing a task in real-time. PROMPTS: 'Tell me what you're thinking as you do this.' 'What's going through your mind right now?' BEST FOR: Understanding cognitive process, usability testing, discovering implicit decision logic. CAUTION: May alter natural behavior when observed.",think-aloud protocol verbalize cognitive process usability decision implicit,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-039,elicitation,technique,"Observation Technique — Types","PASSIVE (fly-on-the-wall): Watch without interfering. Best for natural behavior and discovering workarounds. Con: cannot ask why. ACTIVE (ask along the way): Observe plus ask clarifying questions. Best for understanding context. Con: may alter natural behavior. PARTICIPATORY (do it yourself): Perform the task under guidance. Best for deep empathy. Con: time-intensive.",observation passive active participatory types workarounds natural behavior,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-040,elicitation,framework,"AEIOU Observation Framework","A — Activities: What are they doing? What tasks? Steps? E — Environments: Where do they work? What tools? Setup? I — Interactions: With whom? How? Communication patterns? O — Objects: What artifacts do they use? Forms, screens, notes? U — Users: Who are they? Roles, expertise, attitudes? Use this framework to ensure comprehensive observation capture.",AEIOU observation activities environments interactions objects users framework,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-041,elicitation,template,"Observation Recording Template","Fields: Date/Time, Duration, Observer, Location, User Role, Activity Observed. ENVIRONMENT section: Physical setup, Tools/Systems used, Others present, Distraction level. DETAILED LOG: Time | What User Did | What User Said | My Notes/Qs. PATTERNS: Workarounds, Frustrations, Inefficiencies, What went well. FOLLOW-UP: questions for next session. POTENTIAL REQUIREMENTS: checkbox list.",observation template recording log workarounds patterns follow-up requirements,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-042,elicitation,technique,"Document Analysis — Types and What to Look For","Existing SRS/FRD: requirements, business rules, data models (may be outdated). User Guides: features, workflows, terminology (shows as-designed not as-used). Process Docs: workflows, roles, decision points (often idealized). Regulations/Policies: constraints, compliance requirements. Bug Reports: pain points, edge cases, workarounds. Support Tickets: real user frustrations.",document analysis types SRS FRD user-guide process-doc regulations bug-reports support,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-043,elicitation,template,"Document Analysis Worksheet","Fields: Document Name, Type, Date, Version, Source, Author. RELEVANCE: Current/up-to-date vs Partially relevant vs Historical only. KEY FINDINGS sections: Business Rules Found, Data Elements Identified, Processes Described, Constraints/Rules. QUESTIONS TO VERIFY (numbered list). GAPS/AMBIGUITIES FOUND (bullet list). Use per document analyzed.",document analysis worksheet template findings gaps ambiguities verification,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-044,elicitation,technique,"Survey Design — When to Use","GOOD FOR: Validating findings from interviews, gathering quantitative data, reaching many stakeholders simultaneously, measuring attitudes and preferences, before/after comparisons. NOT GOOD FOR: Initial discovery, complex nuanced topics, when you need to probe, when questions need clarification, when relationship building is needed.",survey when-to-use quantitative validation many-stakeholders attitudes,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-045,elicitation,checklist,"Survey Design Best Practices","1. KEEP SHORT: 5-10 minutes max (over 10 min causes high drop-off). Prioritize ruthlessly. 2. START EASY: Begin with simple engaging questions. Save sensitive for last. 3. CLEAR LANGUAGE: Avoid jargon and double negatives. One concept per question. 4. BALANCED OPTIONS: Include N/A or Don't Know. Use consistent scales (1-5). 5. TEST FIRST: Pilot with 3-5 people. Check for confusion and timing.",survey design short easy clear balanced pilot test best-practices,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-046,elicitation,checklist,"Elicitation Golden Rules (10 Rules)","1. Max 3 questions per turn (avoid cognitive overload). 2. Listen 80%, talk 20%. 3. Never assume — always verify. 4. Capture verbatim quotes. 5. Follow up within 24 hours. 6. Triangulate information (never single source). 7. Separate facts from opinions. 8. Ask for examples (abstract to concrete). 9. Watch for what's NOT said (hesitation is data). 10. End with 'What else?' / 'What haven't I asked?'",golden rules listen verify verbatim follow-up triangulate facts examples,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-047,elicitation,template,"Interview Notes Template","Columns: Time | Speaker | Content | Category | Action Needed. CATEGORIES legend: FR (Functional Requirement — Blue), NFR (Non-Functional — Purple), BR (Business Rule — Green), CONS (Constraint — Red), PAIN (Pain Point — Orange), WORK (Workaround — Yellow), ASMP (Assumption to verify — Gray), TBD (To Be Determined), DATA (Data Element), INT (Integration Point). Capture speaker and category for every note.",interview notes template categories FR NFR BR constraint pain workaround assumption,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-048,elicitation,framework,"Elicitation Effectiveness Metrics (CMMI Level 4)","YIELD: Requirements per Hour target 8-12; Stakeholder Coverage target 90%+; Question Effectiveness target 75%+; First-Session Capture Rate target 70%+. QUALITY: Stakeholder Confirmation target 95%+; Ambiguity Rate target under 5%; Missing Information target under 10%; Triangulation minimum 2 sources. PROCESS: Prep Time per Session under 30 min; Documentation within 24h; Validation within 48h.",metrics CMMI effectiveness yield quality yield coverage ambiguity triangulation,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-049,elicitation,checklist,"Pre-Elicitation Checklist","Complete before any elicitation session: Stakeholder research done. Existing documentation reviewed. Hypotheses formed about needs and concerns. Question list prepared (flexible, not rigid). Logistics confirmed. Agenda sent to participants. Note-taking tools prepared (template, recorder permissions).",pre-elicitation checklist preparation research hypotheses logistics agenda,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-050,elicitation,checklist,"During Elicitation Checklist","Track during session: Rapport built (do not skip). Purpose and ground rules established. Funnel technique applied. FBI tactical empathy techniques used. Active listening demonstrated (80/20). Understanding verified throughout. Notes captured with categories. Parking Lot used for tangents. 'What else?' asked at end.",during-elicitation checklist rapport funnel empathy active-listening categories parking-lot,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-051,elicitation,checklist,"Post-Elicitation Checklist","Complete within 24-48 hours: Notes reviewed and expanded while memory is fresh. Summary sent for stakeholder validation. Requirements logged in tracking system. Follow-up questions identified. Triangulation with other sources planned. Gaps documented for next session.",post-elicitation checklist review summary logging gaps triangulation,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-052,elicitation,technique,"Interview Technique — Definition and When to Use","DEFINITION: Structured or semi-structured one-on-one conversation to gather detailed insights. WHEN TO USE: Detailed insights needed from SMEs, sensitive or political information, early discovery phase, complex decision logic, stakeholder has unique perspective. DEPTH: 5/5 (highest). OUTPUT: Qualitative. SCALE: Low (individual). TIME: Medium. SKILL REQUIRED: High.",interview definition when-to-use SME sensitive discovery depth qualitative,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-053,elicitation,technique,"Observation Technique — Definition and When to Use","DEFINITION: Watch users perform their actual work in their natural environment (contextual inquiry). WHEN TO USE: Discovering workarounds and undocumented processes, tacit knowledge that people can't articulate, validating what stakeholders say vs what they do, understanding physical environment constraints. DEPTH: 5/5. OUTPUT: Qualitative.",observation contextual-inquiry definition when-to-use workarounds tacit natural-environment,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-054,elicitation,technique,"Survey Technique — Definition and When to Use","DEFINITION: Structured questionnaire distributed to many respondents to gather quantitative data. WHEN TO USE: Large stakeholder group (50+ people), validating interview findings with numbers, measuring satisfaction or priority rankings, collecting demographic data. DEPTH: 2/5 (low). OUTPUT: Quantitative. SCALE: High. TIME: Low.",survey definition when-to-use large-group quantitative validation satisfaction,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-055,elicitation,technique,"Prototyping Technique — Definition and When to Use","DEFINITION: Create mockup or working model to elicit feedback and clarify unclear requirements. WHEN TO USE: UI/UX requirements are unclear, stakeholders struggle to articulate needs abstractly, early validation of concepts, reducing rework risk. TYPES: Paper prototype (fast), wireframe (medium), clickable prototype (high fidelity). DEPTH: 4/5. OUTPUT: Visual feedback.",prototyping mockup wireframe UI/UX unclear-requirements visual-feedback fidelity,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-056,elicitation,technique,"Brainstorming Technique — Definition and When to Use","DEFINITION: Facilitated group session to generate ideas freely without judgment. WHEN TO USE: Innovation needed, exploring solution space, identifying options, team is stuck. RULES: No criticism during generation phase; build on others' ideas; quantity over quality first; wild ideas welcome. Follow with convergence: group, vote, prioritize. DEPTH: 2/5. OUTPUT: Ideas list.",brainstorming innovation ideas facilitated group no-judgment convergence prioritize,ba-elicitation ba-facilitation,docs/knowledge_base/core/elicitation.md
ELC-057,elicitation,technique,"Focus Group Technique — Definition and When to Use","DEFINITION: Moderated discussion with 6-10 representative users to explore perspectives and reactions. WHEN TO USE: Understanding user perspectives on proposed features, gathering reactions to designs or prototypes, when consensus or conflict between user groups is needed. DEPTH: 3/5. OUTPUT: Qualitative. SCALE: Medium. SKILL: High facilitation.",focus-group moderated discussion perspectives reactions consensus 6-10 users,ba-elicitation ba-facilitation,docs/knowledge_base/core/elicitation.md
ELC-058,elicitation,technique,"Interface Analysis Technique — Definition and When to Use","DEFINITION: Analyze existing system interfaces, APIs, and data exchange points to derive integration requirements. WHEN TO USE: Legacy system integration, understanding data formats and protocols, identifying interface gaps, reverse-engineering undocumented systems. OUTPUT: Technical interface specifications, data mappings. DEPTH: 3/5. TIME: Low.",interface-analysis API integration legacy data-formats protocols reverse-engineering,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-059,elicitation,technique,"Document Analysis Technique — Definition and When to Use","DEFINITION: Review existing documentation to extract requirements and understand current state. WHEN TO USE: Legacy system replacement, regulatory compliance requirements, initial context gathering before interviews, understanding historical decisions. CAUTION: Documents show 'as designed' not 'as actually used' — validate with observation or interviews. DEPTH: 3/5.",document-analysis legacy regulatory compliance historical as-designed validate,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-060,elicitation,pattern,"Emotional Barriers to Elicitation","Stakeholders may withhold information due to: Fear of looking incompetent (normalize gaps). Protecting turf/job security (emphasize collaboration not evaluation). Past negative IT project experiences (accusation audit). Resistance to change (focus on pain points of current state). Lack of time/interest (make sessions efficient, show value). Address each barrier with a specific technique.",emotional barriers fear incompetence turf job-security resistance change time,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-061,elicitation,pattern,"Follow-Up Strategies After Elicitation","Pattern 1 FILL GAPS: Send specific questions via email for items left unclear. Pattern 2 VALIDATE SUMMARY: Send structured notes for stakeholder confirmation within 24h. Pattern 3 CHAIN INTERVIEWS: End each interview by asking who else to speak to. Pattern 4 TRIANGULATE: Cross-check key requirements with 2+ independent sources. Pattern 5 PROTOTYPE FEEDBACK: Use mockups to validate complex or ambiguous requirements.",follow-up strategies gaps validation chain triangulate prototype email confirmation,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-062,elicitation,pattern,"Handling Difficult Stakeholder: The Gatekeeper","Scenario: A manager blocks access to end users or filters information. APPROACH: Get executive sponsorship first. Explain why direct user access is needed for project success. Offer to include the manager in sessions. Show how better requirements reduce their team's workload. Frame it as research not criticism.",gatekeeper difficult stakeholder access blocked manager executive sponsorship,ba-elicitation ba-facilitation,docs/knowledge_base/core/elicitation.md
ELC-063,elicitation,pattern,"Handling Difficult Stakeholder: The Subject Matter Expert","Scenario: SME uses excessive jargon, assumes too much context, speaks too fast. APPROACH: Ask them to explain as if to a new hire. Request step-by-step demonstration. Use think-aloud protocol. Prepare domain glossary beforehand. Ask for examples after every abstract statement.",SME expert jargon context step-by-step demonstration glossary examples,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-064,elicitation,pattern,"Handling Difficult Stakeholder: The Resistant Skeptic","Scenario: Stakeholder questions project value, gives minimal answers, seems disengaged. APPROACH: Use accusation audit upfront. Focus on their pain points, not the project. Ask what a successful outcome would mean for them personally. Show past success stories. Make sessions as short and structured as possible.",resistant skeptic disengaged accusation-audit pain-points personal success,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-065,elicitation,pattern,"Handling Difficult Stakeholder: The Solution Proposer","Scenario: Stakeholder jumps straight to solutions instead of describing the problem. APPROACH: Use 'Yes, and...' technique — acknowledge their solution then probe for the underlying need. Ask 'What problem does that solve?' Apply five-whys to get to root need. Document both their proposed solution AND the underlying requirement separately.",solution-proposer five-whys yes-and underlying-need root-cause separate-document,ba-elicitation,docs/knowledge_base/core/elicitation.md
ELC-066,elicitation,framework,"99 Tools — Elicitation Category","From BA Techniques: 99 Essential Tools. Elicitation tools include: Structured Interview, Questionnaire Design, Workshop Facilitation, Observation (Shadowing), Document Analysis, Rich Pictures, Mind Mapping. Use selection matrix to choose: high depth + few stakeholders = interview/observation. High scale + low depth = survey/questionnaire.",99-tools elicitation structured-interview questionnaire workshop shadowing rich-pictures mind-mapping,ba-elicitation,ebooks/ebook-techniques.md
ELC-067,elicitation,framework,"Gottesdiener 4W+H Elicitation Model","Ensures completeness across all requirement dimensions. WHO? → Stakeholder categories, Actor table, Personas. WHAT? → Context diagram, Data model, Dialog map, Glossary. WHEN? → Event-Response table, State diagram. WHY? → Business policies, Business rules, Decision tables. HOW? → Process map, Use cases, Scenarios. Requirements lifecycle: Set Stage → Elicit → Analyze → Specify → Validate → Manage.",Gottesdiener 4W+H WHO WHAT WHEN WHY HOW completeness requirements lifecycle,ba-elicitation,ebooks/ebook-techniques.md
ELC-068,elicitation,framework,"Wiegers Requirements Development Process","Elicit (Gather): use interviews, workshops, observation to capture raw input. Analyze (Organize): structure and categorize gathered information. Specify (Document): write formal requirement statements. Validate (Confirm): verify with stakeholders that requirements are correct and complete. KEY QUOTE: A bad requirement infects the whole project. Cost to fix in production is 50-200x the cost at requirements stage.",Wiegers requirements development elicit analyze specify validate cost-of-defect,ba-elicitation,ebooks/ebook-techniques.md
ELC-069,elicitation,technique,"Technique Selection by Business Need","Understand business context: PESTLE, SWOT, Business Model Canvas. Gather requirements from SME: Interview, Workshop, Observation. Describe business flows: BPMN, Activity Diagram, Swimlanes. Prioritize requirements: MoSCoW, RICE, WSJF. Validate requirements: Peer Review, UAT, SRS Inspection Checklist. Identify system boundary: Context Diagram, Event-Response Table.",technique selection business-need context PESTLE interview workshop prioritize validate,ba-elicitation,ebooks/ebook-techniques.md
