entry_id,domain,type,title,content,tags,agents,source
CMP-017,compliance,checklist,HIPAA Security Rule Requirements,HIPAA Security Rule safeguards: Administrative (risk analysis; workforce training; contingency plan); Physical (facility access controls; workstation controls; device controls); Technical (access control; audit controls; integrity controls; transmission security). Annual risk assessment required.,hipaa security-rule safeguards administrative physical technical,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-018,compliance,pattern,SOX Financial Controls Requirements,SOX compliance requirements: segregation of duties for financial transactions (initiator != approver); complete audit trail for financial data changes; change management controls; access controls to financial systems; quarterly management assessment; annual external audit. IT General Controls (ITGC) scope.,sox financial-controls audit segregation-of-duties itgc,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-019,compliance,pattern,SOX Audit Trail Requirements,SOX audit trail: all financial record changes logged with user/timestamp/old value/new value; logs immutable (cannot be altered or deleted); access to financial data logged; privileged access monitored; log retention 7 years; logs reviewed regularly; anomaly detection.,sox audit-trail financial immutable retention compliance,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-020,compliance,checklist,OWASP Top 10 2021 - BA Requirements Checklist,"OWASP Top 10 requirements: A01 Broken Access Control (define authorization matrix); A02 Cryptographic Failures (specify encryption for data at rest/transit); A03 Injection (input validation requirements); A04 Insecure Design (threat modeling); A05 Security Misconfiguration (hardening requirements); A06 Vulnerable Components (dependency policy); A07 Auth Failures (MFA/session requirements).",owasp top-10 security requirements ba checklist,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-021,compliance,pattern,OWASP A01 Broken Access Control Requirements,Access control requirements: deny by default; access control checks server-side (not client-side); per-resource authorization checks (not just page-level); JWT validation on every request; admin functions require explicit admin role; rate limit API to prevent enumeration; log access failures.,owasp access-control authorization server-side requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-022,compliance,pattern,OWASP A03 Injection Prevention Requirements,Injection prevention requirements: all user input validated and sanitized server-side; parameterized queries for all database operations (no dynamic SQL); ORM usage preferred; HTML encoding for output; command execution inputs validated against allowlist; file paths sanitized; error messages do not reveal system internals.,owasp injection sql xss input-validation requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-023,compliance,pattern,OWASP A07 Authentication Failure Requirements,Authentication requirements: MFA required for sensitive operations; account lockout after 5 failed attempts; session timeout (15 min idle/8 hour absolute); secure session token (httpOnly/Secure/SameSite cookie); password requirements (12+ chars/complexity); breach password check; reauthentication for sensitive actions.,owasp authentication mfa session password requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-024,compliance,framework,WCAG 2.1 AA - Perceivable Principle Requirements,Perceivable requirements: text alternatives for all non-text content; captions for pre-recorded video; audio description for video; content adaptable (works without color/shape/size); color not sole means of conveying info; minimum contrast ratio 4.5:1 for normal text; 3:1 for large text; no content flashing > 3 times per second.,wcag perceivable accessibility a11y contrast captions,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-025,compliance,framework,WCAG 2.1 AA - Operable Principle Requirements,Operable requirements: all functionality keyboard accessible; no keyboard trap; skip navigation link; page titled; focus order logical; link purpose clear from context; no timing restrictions (or adjustable); pause/stop/hide for moving content; no seizure-inducing content; focus visible (2:1 contrast minimum).,wcag operable keyboard focus accessibility requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-026,compliance,framework,WCAG 2.1 AA - Understandable Principle Requirements,Understandable requirements: page language declared; language of parts declared; no unexpected context changes on focus; labels for all form inputs; error identification in text; error suggestion provided; error prevention for legal/financial (review/confirm/undo); consistent navigation across pages.,wcag understandable language forms error accessibility,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-027,compliance,framework,WCAG 2.1 AA - Robust Principle Requirements,Robust requirements: valid HTML/CSS; name/role/value programmatically determinable for all UI components; ARIA roles and attributes used correctly; status messages programmatically determinable; compatible with current and future assistive technologies; test with actual screen readers (NVDA/JAWS/VoiceOver).,wcag robust aria html assistive-technology requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-028,compliance,pattern,Data Residency Requirements Pattern,Data residency requirements: specify geographic regions where data may be stored and processed; cloud provider regions allowed; cross-border transfer restrictions; list of approved third-party countries; standard contractual clauses (SCCs) for transfers; data sovereignty clause in contracts; documentation for compliance audit.,data-residency sovereignty gdpr cloud-regions compliance,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-029,compliance,framework,Privacy by Design 7 Principles,Privacy by Design principles: 1.Proactive not reactive; 2.Privacy as default; 3.Privacy embedded into design; 4.Full functionality (positive-sum not zero-sum); 5.End-to-end security; 6.Visibility and transparency; 7.Respect for user privacy. BA must embed these in requirements from project start.,privacy-by-design principles gdpr requirements architecture,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-030,compliance,checklist,Cookie Consent Requirements (ePrivacy),Cookie consent requirements: inform users of all cookies before setting; obtain explicit consent for non-essential cookies; no pre-ticked boxes; granular consent per category (analytics/marketing/functional); easy withdrawal mechanism; consent log stored; re-consent if purpose changes; essential cookies exempt.,cookie consent eprivacy gdpr requirements banner,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-031,compliance,pattern,Age Verification COPPA Requirements,COPPA (USA) requirements for services directed to children under 13: verifiable parental consent before collecting personal info; no behavioral advertising to children; data retention limits; parental access/deletion rights. GDPR Article 8: member state age 13-16 for consent. Requirement: age gate with verification mechanism.,coppa gdpr age-verification children privacy requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-032,compliance,checklist,Accessibility Audit Checklist,Accessibility audit checklist: automated scan (axe/WAVE — catches ~30-40% of issues); manual keyboard navigation test; screen reader test (NVDA/JAWS for Windows; VoiceOver for Mac/iOS); color contrast check; zoom to 200% test; form error identification test; document accessibility (PDF tagged); video captions review.,accessibility audit checklist wcag screen-reader testing,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-033,compliance,pattern,Compliance Requirements Traceability,Compliance traceability: each compliance requirement linked to regulation article/section; compliance requirement traced to system requirement; system requirement traced to test case; test case result documented; evidence package for audit includes: requirements/test results/screenshots/sign-offs.,compliance traceability audit evidence requirements,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-034,compliance,template,Data Classification Requirements,Data classification levels: Public (freely shareable — no restrictions); Internal (employee only — standard access controls); Confidential (business sensitive — role-based access/encryption at rest/no external sharing without approval); Restricted (highest sensitivity PHI/PAN/credentials — MFA/encryption/audit log/DLP).,data-classification confidential restricted compliance security,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
CMP-035,compliance,checklist,GDPR Privacy Notice Requirements,Privacy notice must include: identity and contact of controller; DPO contact (if applicable); purposes and legal basis for processing; legitimate interests (if applicable); recipients/transfers; retention periods; all data subject rights; right to withdraw consent; right to complain to supervisory authority; automated decision-making info.,gdpr privacy-notice transparency requirements checklist,ba-nfr ba-validation,expert-knowledge/regulatory-compliance
