entry_id,domain,type,title,content,tags,agents,source
WKS-014,workshop,template,Full-Day Design Thinking Workshop Agenda 6 Hours,Agenda: 9:00-9:30 Setup and Design Thinking introduction; 9:30-10:30 Empathize with persona review journey mapping and empathy mapping; 10:30-10:45 Break; 10:45-11:30 Define with affinity mapping HMW questions and POV statement; 11:30-12:30 Ideate with Crazy 8s round robin and dot voting; 12:30-13:30 Lunch; 13:30-14:30 Prototype; 14:30-15:00 Test; 15:15-16:00 Synthesize; 16:00-16:30 Close.,full-day design-thinking agenda 6-hours template,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-015,workshop,technique,Classic Brainstorming Facilitation Technique,Process: facilitator poses question; all ideas called out and scribe captures; NO criticism during idea generation phase; build on others ideas using yes-and; time-box 10 to 15 minutes. Rule: separate idea generation from evaluation completely. Quantity before quality. Good for verbal extroverted groups.,brainstorming classic technique facilitation ideation,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-016,workshop,technique,Silent Brainstorm Brainwriting Technique,Process: each person writes ideas on sticky notes silently with one idea per note; 5 to 10 minutes of silent writing; then share and group ideas together. Best for: introverts who think before speaking; avoiding groupthink where dominant voices suppress quieter ideas; remote teams using digital boards.,silent-brainstorm brainwriting technique introvert groupthink,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-017,workshop,technique,Round Robin Facilitation Technique,Process: go around room and each person gives one idea per turn; can pass if stuck; continue rounds until ideas are exhausted. Best for: ensuring equal participation from all attendees; preventing dominant voices; including quieter team members. Works well after initial brainstorm to capture remaining ideas.,round-robin technique participation equal facilitation,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-018,workshop,technique,Crazy 8s Ideation Technique,Process: fold paper into 8 sections; 1 minute per section to sketch one idea; forces rapid ideation without overthinking; 8 ideas in 8 minutes. Best for: design solutions and UI concepts; breaking creative blocks; teams that need to generate many diverse options quickly before converging.,crazy-8s ideation technique design rapid sketching,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-019,workshop,technique,Reverse Brainstorming Technique,Process: ask how could we make this problem WORSE; generate all the bad ideas freely; then flip each bad idea to reveal its positive solution counterpart. Best for: stuck teams who cannot generate positive ideas; identifying hidden risks; unconventional problems requiring creative reframing.,reverse-brainstorming technique reframing risks,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-020,workshop,technique,Starbursting Exploration Technique,Process: place idea or concept in center of star; generate questions using six points: Who; What; When; Where; Why; How. Best for: thoroughly exploring and refining concepts before committing to them; uncovering hidden assumptions; requirements discovery for complex or novel features.,starbursting technique exploration questions requirements,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-021,workshop,technique,Affinity Mapping Convergence Technique,Process: spread all sticky notes on wall or table; silently group similar items together without discussion; name each group with a category or theme label; then discuss and refine groupings as a group. Time 15 to 20 minutes. Reveals natural categories and themes in large volumes of unstructured input.,affinity-mapping convergence technique grouping themes,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-022,workshop,technique,Dot Voting Prioritization Technique,Process: each participant gets 3 to 5 dots; vote by placing dots on preferred items; can place multiple dots on one item to show strong preference; count votes and rank by total dots received. Time 5 to 10 minutes. Variations: color dots for like concerns and questions; weighted dots for senior stakeholders.,dot-voting prioritization technique convergence,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-023,workshop,technique,Dollar Test Buy-a-Feature Technique,Process: give each participant 100 fake dollars; features have prices based on implementation effort; participants buy features they want most; participants can pool money to afford expensive features; reveals true priorities and forces explicit trade-offs. Time 20 to 30 minutes. Very effective for product prioritization.,dollar-test buy-a-feature prioritization technique,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-024,workshop,technique,2x2 Matrix Prioritization Technique,Process: define two axes such as Value versus Effort; place each idea on the matrix through group discussion; debate placement to surface assumptions; focus on high-value low-effort quadrant for quick wins. Time 15 to 20 minutes. Axes variations: Impact vs Feasibility; Risk vs Reward; Strategic vs Tactical.,2x2-matrix prioritization technique value effort,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-025,workshop,technique,Fist of Five Consensus Check Technique,Process: propose a decision; everyone shows fingers simultaneously to prevent anchoring; 5 means strongly agree and will champion; 4 means agree; 3 means can live with it; 2 means have concerns needing discussion; 1 means strongly disagree and will block. Address all 1s and 2s before proceeding. Time 2 to 5 minutes per decision.,fist-of-five consensus technique decision-making,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-026,workshop,template,Opening Script for Workshop Facilitation,Opening script elements: welcome and introduce facilitator and scribe; quick introductions with name role and one hoped outcome; share 2 to 3 session objectives; agree on ground rules: one conversation at a time; all ideas welcome; stay present; timebox trust the process; parking lot for off-scope topics; invite additions before starting.,opening-script facilitation template ground-rules,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-027,workshop,template,Closing Script for Workshop Facilitation,Closing script elements: summarize key outcomes with specific numbers such as X requirements identified; confirm action items with owner and due date reading each aloud; next steps including summary distribution date and follow-up session; read parking lot items and assign owners; request quick feedback on what worked and what to improve.,closing-script facilitation template action-items,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-028,workshop,technique,Managing Dominator Difficult Dynamic,Dominator monopolizes discussion. Techniques: thank the person then redirect to others by name - let us hear from others; use structured round robin to force equal participation; physically move to other side of room and invite quieter participants. Preserve dominator relationship while creating space for other voices.,dominator difficult-dynamic facilitation management,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-029,workshop,technique,Managing Silent Participant Difficult Dynamic,Silent participant not contributing. Techniques: before moving on invite by name referencing their expertise - you have worked closely with this area any thoughts; use silent brainstorming writing technique to capture their input without speaking pressure; speak to them during break and ask if they are comfortable with the format.,silent-participant difficult-dynamic facilitation inclusion,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-030,workshop,technique,Managing HIPPO Effect in Workshops,HIPPO is Highest Paid Person Opinion dominating discussion. Techniques: use anonymous voting or silent brainstorming so status does not influence votes; ask senior person to speak LAST after all others have contributed; frame as let us hear from the team first then senior person can add perspective. Protects diverse input.,hippo facilitation anonymous-voting senior bias,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-031,workshop,technique,Parking Lot Management Technique,Parking lot captures important but off-scope topics during workshop. Process: when tangent arises say that is important let us capture it in parking lot and come back; write item on dedicated section of board; revisit at close and assign owner and follow-up date for each item. Prevents scope creep while respecting all input.,parking-lot technique off-scope facilitation management,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-032,workshop,technique,Managing Workshop Conflict Technique,When conflict erupts between participants: summarize both perspectives neutrally stating Person A believes X and Person B believes Y then say both are valid; ask what do you both agree on to find common ground; offer to take offline if resolution needs more time; load SKILL-06 Harvard negotiation method if conflict escalates beyond facilitation.,conflict-management workshop facilitation dynamics,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-033,workshop,framework,Ground Rules Template for Workshops,Standard workshop ground rules: One conversation at a time to respect each speaker; All ideas welcome with no criticism during brainstorming; Stay present with phones on silent and laptops closed unless needed; Timebox trust that facilitator will keep on track; Parking lot for off-scope topics captured for later. Ask participants to add their own rules.,ground-rules template workshop facilitation norms,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-034,workshop,technique,Icebreaker Techniques for Workshop Opening,Four icebreakers: Two Truths and a Lie 5-10 min for new teams; Rose Bud Thorn 5 min sharing positive opportunity and challenge for context setting; One Word Check-in 2-3 min for tight timeframes; Superhero Power 5 min asking what superpower for this project which reveals hidden concerns. Choose based on group familiarity and time available.,icebreaker technique opening rapport workshop,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-035,workshop,technique,Energizer Techniques for Workshop Re-engagement,Four energizers after breaks: Stand and Stretch 2 min for physical reset; Quick Poll 3 min asking scale 1-5 how clear are you on X using raised hands; Pair Share 5 min turn to neighbor discuss one key insight from last session; Gallery Walk 10 min post outputs on walls and participants comment with sticky notes.,energizer technique re-engagement break workshop,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-036,workshop,framework,Virtual Workshop Best Practices,Tools needed: Video platform Zoom Teams or Meet; Whiteboard Miro Mural FigJam; Polling Mentimeter or Slido; visible timer. Key practices: more frequent breaks every 45-60 min; shorter sessions max 3 hours; poll every 15-20 min; use chat for parallel input; call on people by name; have co-facilitator manage chat; encourage video on.,virtual-workshop remote facilitation best-practices,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-037,workshop,checklist,Workshop Materials Checklist In-Person,In-person materials: sticky notes multiple colors; thick markers multiple colors; flip chart paper or whiteboard; tape for posting on walls; dot stickers for voting; visible timer; name tags; printed agenda per participant; printed pre-read materials; snacks and refreshments; projector and screen; laptop with presentation; camera to capture outputs.,materials checklist in-person workshop physical,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-038,workshop,checklist,Master Facilitation Checklist - All Phases,Checklist phases: 2 weeks before define objectives invite participants book room draft agenda; 1 week before send invite with agenda distribute pre-read confirm attendance prepare materials brief scribe test technology; Day before final check send reminder review timing prepare parking lot set up room; Day of arrive early set up greet participants; During start on time follow agenda manage dynamics capture outputs; 24-48 hours after send summary distribute action items schedule follow-ups.,facilitation checklist master all-phases timeline,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-039,workshop,template,Workshop Outcomes Documentation Template,Outcomes document structure: Workshop name date attendees; Objectives achieved or partially achieved; Key decisions made with rationale; Requirements or ideas captured organized by theme; Action items table with item owner and due date; Parking lot items with assigned owner; Next steps and follow-up session date; Feedback summary plus delta format.,outcomes documentation template post-workshop,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-040,workshop,technique,How Might We HMW Question Technique,HMW is used in Design Thinking Define phase. Process: take insights from empathy research; reframe each pain point as How Might We question; example: users abandon checkout becomes How Might We make checkout feel effortless. HMW questions frame problems as opportunities without presupposing solutions. Generate 5-10 HMW statements then vote on most impactful.,hmw how-might-we design-thinking define reframing,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-041,workshop,technique,Managing Energy Low and Disengaged Participants,When energy drops or participants disengage: call a quick 2-minute stretch break; change activity format from passive discussion to active hands-on exercise; use an energizer technique; do explicit check-in asking on scale 1-5 how engaged are you and what would help. Engagement is facilitator responsibility not just participant responsibility.,energy disengaged facilitation management dynamic,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-042,workshop,technique,Managing Running Over Time in Workshops,When running over time: announce with 10 minutes left moving to next activity; ask can we agree to simplified approach and take detailed discussion offline; have contingency plan knowing which agenda items can be cut without losing core objectives. Prevention: time-box each section on agenda and track visibly with timer participants can see.,time-management running-over facilitation contingency,ba-facilitation,docs/knowledge_base/specialized/workshop.md
WKS-043,workshop,framework,Workshop Decision-Making Framework Selection,Choose decision technique based on context: Dot Voting for quick preference indication with large groups; Fist of Five for checking consensus and blocking issues; Dollar Test for hard trade-off decisions with budget analogy; 2x2 Matrix for strategic positioning decisions; MoSCoW for requirement prioritization with clear must-have definition. Match technique to decision type and group size.,decision-making framework technique selection workshop,ba-facilitation,docs/knowledge_base/specialized/workshop.md
