entry_id,domain,type,title,content,tags,agents,source
SOL-013,solution,template,Business Case Cost Analysis - Initial Investment,One-time cost categories: Software and Licenses; Hardware and Infrastructure; Implementation Services; Internal Resources FTE cost; Training; Data Migration; Change Management; Contingency 15 to 20 percent. Sum all categories for Total Initial Investment amount.,business-case cost-analysis initial-investment template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-014,solution,template,Business Case Cost Analysis - Ongoing Annual Costs,Annual operating cost categories: Software Maintenance or SaaS subscriptions; Infrastructure and Hosting; Support Resources; Ongoing Training. Sum for Total Annual Operating Cost. Calculate Total Cost of Ownership over 3 years by adding initial investment to annual costs per year.,business-case ongoing-cost tco annual template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-015,solution,template,Business Case Benefit Analysis - Quantifiable Benefits,Hard benefit categories with annual value: Labor Cost Reduction; Revenue Increase; Error Reduction; Process Efficiency gains; Cost Avoidance. Each benefit needs calculation formula and confidence level High Medium or Low. Sum for Total Quantifiable Benefits.,business-case quantifiable-benefits hard-benefits template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-016,solution,template,Business Case Benefit Analysis - Non-Quantifiable Benefits,Soft benefit examples: Improved customer satisfaction; Better decision-making capability; Competitive advantage; Regulatory compliance; Employee satisfaction and morale. Document these separately from quantifiable benefits. Soft benefits support approval but do not replace financial analysis.,business-case soft-benefits non-quantifiable template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-017,solution,template,KPI Definition Template Structure,KPI template sections: Identity with KPI ID name owner and category; Definition with purpose formula and unit of measure; Measurement with data source frequency and reporting lag; Targets with Baseline Target Stretch Goal and Threshold; Visualization with display type and color coding Green Yellow Red.,kpi template definition measurement target,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-018,solution,framework,KPI Dashboard Categories,KPI dashboard areas: Financial KPIs cost savings revenue ROI; Operational KPIs process time error rate throughput system uptime; Customer KPIs NPS support tickets self-service rate; Adoption KPIs user adoption rate feature usage training completion. Track trend percentage of target achieved.,kpi dashboard financial operational customer adoption,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-019,solution,template,Post-Implementation Review PIR Template,PIR sections: Review Details date period reviewers; Executive Summary overall assessment and key findings; Objectives Achievement comparison table; Benefits Realization expected vs realized with variance; Budget and Schedule Performance; Stakeholder Satisfaction ratings; Lessons Learned; Outstanding Items with owners and due dates.,post-implementation-review pir template lessons-learned,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-020,solution,framework,Benefits Realization Tracking,Track benefits over time comparing expected to actual. Realization table columns: Expected Benefit; Expected Value; Realized Value; Variance amount and percentage. Explain variances. Recommend actions to close gaps. Benefits realization is ongoing not a one-time post-go-live activity.,benefits-realization tracking variance measurement,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-021,solution,checklist,Solution Evaluation Checklist - Pre-Implementation,Pre-implementation checklist: business case documented and approved; ROI and financial metrics calculated; success criteria defined as SMART; KPIs identified with baselines; target values agreed with stakeholders; measurement approach defined; data sources identified. Complete before project starts.,solution-evaluation checklist pre-implementation roi,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-022,solution,checklist,Solution Evaluation Checklist - Post-Implementation,Post-implementation checklist: PIR scheduled typically 3 to 6 months post go-live; actual benefits measured; comparison to business case completed; lessons learned documented; continuous improvement actions identified; knowledge transferred to operations team.,solution-evaluation checklist post-implementation pir,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-023,solution,technique,Sensitivity Analysis for Business Case,Sensitivity analysis tests how ROI changes when key assumptions change. Vary one assumption at a time: if adoption rate drops from 90 to 70 percent ROI changes from 150 to 90 percent. Identify which assumptions have most impact on ROI. Present best case base case and worst case scenarios.,sensitivity-analysis business-case roi assumptions,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-024,solution,technique,Break-Even Analysis,Break-even point is when total benefits equal total costs. Calculate: Break-even point equals Initial Investment divided by Net Annual Benefit per period. Plot cumulative costs and benefits over time. Break-even visualizes when investment starts paying back and validates payback period calculation.,break-even analysis roi investment calculation,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-025,solution,technique,Risk-Adjusted Returns,Adjust expected benefits by confidence level and probability of realization. Formula: Risk-Adjusted Benefit equals Expected Benefit multiplied by Probability of achieving benefit. Example: 100000 expected benefit with 70 percent confidence equals 70000 risk-adjusted benefit. Use for conservative business case.,risk-adjusted returns roi probability confidence,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-026,solution,framework,Value Case vs Business Case Distinction,Business case focuses on financial metrics ROI NPV payback period. Value case includes both financial and strategic value: market positioning; capability building; risk reduction; regulatory compliance. Value case is broader and more persuasive for strategic investments with uncertain financial returns.,value-case business-case strategic financial,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-027,solution,template,Alternatives Considered Table in Business Case,Alternatives table columns: Option; Pros; Cons; Why Not Selected. Options typically include: Do Nothing - no cost but problems persist unacceptable; Option A with pros and cons; Option B Recommended; Option C with reason not selected. Show you evaluated multiple options rigorously.,alternatives-considered business-case options template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-028,solution,checklist,Solution Evaluation Checklist - Ongoing,Ongoing checklist: benefits tracked over time; KPI dashboard maintained with current data; regular reviews with stakeholders conducted; value optimization opportunities identified and acted on. Benefits realization is a continuous process throughout solution lifetime not just at go-live.,solution-evaluation checklist ongoing kpi benefits,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-029,solution,framework,SMART Success Criteria for Solutions,Success criteria must be SMART: Specific clearly defined outcome; Measurable with quantifiable metric; Achievable realistic given constraints; Relevant aligned to business objective; Time-bound with target date. Example: Reduce processing time from 4 hours to 1 hour by end of Q2 measured weekly via system report.,smart success-criteria solution measurement,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-030,solution,template,Business Case Executive Summary Section,Executive Summary includes: 2-3 paragraphs covering Problem Solution Investment and Expected Return. Key Numbers box: Total Investment amount; Expected Annual Benefit amount; Payback Period in months; 3-Year ROI percentage. This section is read first so make it compelling and quantified.,business-case executive-summary template roi,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-031,solution,technique,Benefit Quantification - Process Efficiency Gains,Quantify process efficiency by measuring time reduction. Steps: baseline current process time; project future state time; calculate time saved per transaction; multiply by volume and hourly rate. Include both direct labor savings and indirect benefits like faster customer response time.,process-efficiency benefit quantification measurement,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-032,solution,template,Stakeholder Satisfaction in PIR,PIR stakeholder satisfaction table: Stakeholder Group; Rating 1-5; Key Feedback summary. Groups: End Users; Management; IT and Support; Customers if applicable. Use to identify adoption issues early. Low satisfaction scores indicate need for additional change management or training investment.,stakeholder-satisfaction pir feedback measurement,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-033,solution,framework,Lessons Learned in Post-Implementation Review,Lessons learned structure: What Worked Well - list 3 successes; What Could Be Improved - list 3 improvement areas; Recommendations for Future Projects - actionable guidance. Distribute lessons learned to project management office for institutional learning and future project planning.,lessons-learned pir post-implementation improvement,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-034,solution,technique,Cost Estimation Approaches,Three estimation approaches: Top-Down uses analogous data from similar projects; Bottom-Up breaks work into tasks and sums estimates; Parametric uses statistical models such as cost per function point. Use multiple approaches and triangulate. Add 15-20 percent contingency for uncertainty.,cost-estimation approaches business-case project,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-035,solution,template,Problem Statement in Business Case,Problem statement sections: Current Situation describing the problem or opportunity; Business Impact of Status Quo with 3 quantified impacts; Root Cause explaining why problem exists. Quantify impact where possible: costs 500000 per year in rework; 2 hours per transaction wasted; 15 percent customer churn from poor experience.,problem-statement business-case template quantified,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-036,solution,framework,KPI Color Coding for Dashboard,Dashboard color coding convention: Green means above target performing well; Yellow means between threshold and target needs attention; Red means below threshold requires immediate action. Define specific numeric thresholds for each color band. Color coding enables quick executive review of solution health.,kpi dashboard color-coding green-yellow-red,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-037,solution,template,Business Case Risk Register,Risk register in business case: columns Risk ID; Description; Probability High Medium Low; Impact High Medium Low; Mitigation Strategy. Common risks: low user adoption; technical integration issues; scope expansion; key personnel leaving; vendor delays. Risk-adjusted ROI uses probability in calculations.,business-case risk-register mitigation template,ba-solution,docs/knowledge_base/specialized/solution.md
SOL-038,solution,technique,Intangible Benefit Documentation Strategy,Document intangible benefits with supporting evidence: customer satisfaction surveys for satisfaction claims; employee retention data for morale claims; market research for competitive advantage claims. Convert to monetary where possible using willingness-to-pay or replacement cost methods.,intangible-benefits documentation strategy business-case,ba-solution,docs/knowledge_base/specialized/solution.md
