entry_id,domain,type,title,content,tags,agents,source
UXR-035,ux-research,checklist,WCAG AA Accessibility Checklist,WCAG AA checks: alt text for images; captions for video; color contrast ratio 4.5:1 minimum; keyboard navigable; focus visible; no seizure-inducing content; error identification; labels for all form inputs; consistent navigation.,wcag-aa accessibility checklist compliance requirements,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-036,ux-research,pattern,Accessibility Requirements Pattern,Pattern: The system SHALL [accessibility criterion] so that users with [disability type] can [accomplish task]. Example: The system SHALL provide text alternatives for all non-text content so that screen reader users can access all information.,a11y accessibility requirement pattern screen-reader,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-037,ux-research,technique,Task Analysis Method,Task analysis breaks complex tasks into subtasks/steps. Hierarchical Task Analysis (HTA): goal → subtasks → operations. Cognitive Task Analysis (CTA): captures knowledge/decisions. Output feeds into use cases and usability testing scenarios.,task-analysis hta cta ux-research use-cases,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-038,ux-research,technique,Information Architecture Patterns,IA patterns: Hierarchical (tree structure/categories); Sequential (step-by-step wizard); Matrix (user chooses navigation path); Hub and spoke (central hub/no cross-linking). Select based on content volume and user mental models.,information-architecture ia patterns navigation ux,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-039,ux-research,technique,User Research Synthesis - Key Steps,Synthesis steps: collect all raw data; transcribe and tag observations; identify patterns using affinity diagrams; prioritize insights by frequency and impact; translate insights into requirements and design principles.,ux-research synthesis insight requirements-generation,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-040,ux-research,framework,Design Thinking BA Activities Mapping,BA maps to DT stages: Empathize (user research/stakeholder interviews); Define (requirements synthesis/problem framing); Ideate (solution exploration with stakeholders); Prototype (validate requirements with mockups); Test (UAT/usability validation).,design-thinking ba-activities mapping requirements-engineering,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-041,ux-research,technique,Persona Validation Checklist,Validate personas: based on real research data (not assumptions); reviewed by actual users or proxies; covers all primary user segments; contains specific behavioral patterns (not demographics only); has actionable requirements implications.,persona-validation checklist ux-research data-driven,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-042,ux-research,template,UX Research Plan Template,UX research plan: Research questions (what do we need to learn?); Methods (which techniques?); Participants (who/how many/screening criteria?); Timeline; Deliverables (personas/journey maps/insights report); Resources needed.,ux-research plan template planning methodology,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-043,ux-research,pattern,Requirement from Journey Map Pain Point,Pattern: identify pain point in journey map → write problem statement → derive requirement. Example: Pain = payment fails with no feedback → Problem = users do not know what to fix → Requirement = system SHALL display specific error message with resolution steps.,journey-map requirements-derivation pain-point pattern,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-044,ux-research,technique,Mobile UX Requirements Considerations,Mobile-specific UX requirements: touch targets minimum 44x44px; thumb-zone friendly layout; offline capability specification; network degradation graceful handling; push notification requirements; one-handed operation support.,mobile-ux requirements touch accessibility offline,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
UXR-045,ux-research,framework,UX Skill Dependencies and Outputs,SKILL-14 dependencies: SKILL-01 (core BA) and SKILL-02 (elicitation). Outputs: Personas; Journey Maps; Empathy Maps; UX Requirements. Related: SKILL-02 (interviews); SKILL-03 (writing requirements); SKILL-15 (workshops).,ux-research skill-dependencies outputs artifacts,ba-writing ba-validation,docs/knowledge_base/specialized/ux_research.md
