entry_id,domain,type,title,content,tags,agents,source
IDN-016,identity,framework,Stakeholder Categories Framework,Seven stakeholder categories: Sponsors concerned with ROI and strategic alignment; Domain SMEs concerned with business rules and workflows; End Users concerned with usability and daily tasks; Technical concerned with feasibility and integration; Regulatory concerned with compliance; Support concerned with maintainability; External vendors and partners.,stakeholder categories framework engagement,ba-identity,docs/knowledge_base/core/identity.md
IDN-017,identity,framework,BABOK Knowledge Area 1 - Planning and Monitoring,Tasks: Plan BA Approach choosing predictive vs adaptive vs hybrid; Plan Stakeholder Engagement; Plan BA Governance; Plan BA Information Management; Identify BA Performance Improvements. Key deliverables: BA Plan; Stakeholder Engagement Approach; Governance Approach document.,babok planning monitoring knowledge-area tasks,ba-identity,docs/knowledge_base/core/identity.md
IDN-018,identity,framework,BABOK Knowledge Area 2 - Elicitation and Collaboration,Tasks: Prepare for Elicitation with research questions and logistics; Conduct Elicitation via interview workshop observation and analysis; Confirm Elicitation Results by validating understanding; Communicate BA Information to all stakeholders; Manage Stakeholder Collaboration throughout project.,babok elicitation collaboration knowledge-area,ba-identity,docs/knowledge_base/core/identity.md
IDN-019,identity,framework,BABOK Knowledge Area 3 - Requirements Life Cycle Management,Tasks: Trace Requirements backward and forward; Maintain Requirements with version baseline and status; Prioritize Requirements by value effort and risk; Assess Requirements Changes with impact analysis; Approve Requirements through formal sign-off process. Foundation for change control.,babok requirements lifecycle management traceability,ba-identity,docs/knowledge_base/core/identity.md
IDN-020,identity,framework,BABOK Knowledge Area 4 - Strategy Analysis,Tasks: Analyze Current State with as-is processes and pain points; Define Future State with to-be vision and success metrics; Assess Risks by identifying analyzing and planning responses; Define Change Strategy with roadmap and transition approach. Connects business strategy to requirements.,babok strategy analysis current-state future-state,ba-identity,docs/knowledge_base/core/identity.md
IDN-021,identity,framework,BABOK Knowledge Area 5 - Requirements Analysis and Design Definition,Tasks: Specify and Model Requirements covering FR NFR data and process; Verify Requirements with quality checks and reviews; Validate Requirements with stakeholder confirmation; Define Requirements Architecture; Define Design Options as solution alternatives; Analyze Potential Value with cost-benefit and ROI; Allocate Requirements to components and releases.,babok requirements analysis design specification,ba-identity,docs/knowledge_base/core/identity.md
IDN-022,identity,framework,BABOK Knowledge Area 6 - Solution Evaluation,Tasks: Measure Solution Performance with KPIs comparing actuals to targets; Analyze Performance Measures with variance analysis; Assess Solution Limitations identifying constraints and gaps; Assess Enterprise Limitations for organizational readiness; Recommend Actions for improvements or replacements. Closes the BA value loop.,babok solution-evaluation kpi performance measurement,ba-identity,docs/knowledge_base/core/identity.md
IDN-023,identity,framework,Core Competencies Self-Assessment Framework,Competency areas with 1-5 scale: Analytical Thinking subtotal 30 points; Communication Skills subtotal 35 points; Behavioral Characteristics subtotal 30 points; Business Knowledge subtotal 25 points; Technical Skills subtotal 25 points. Total 145 points. 80 percent plus is Expert BA; 60-79 percent is Competent BA.,competency self-assessment analytical communication behavioral,ba-identity,docs/knowledge_base/core/identity.md
IDN-024,identity,definition,BA Core Responsibilities Six Areas,Six responsibility areas: Elicitation and Discovery with interviews workshops and observation; Analysis and Modeling with decomposition and gap identification; Specification and Documentation with BRD SRS FRD; Validation and Quality Assurance with reviews and UAT support; Stakeholder Management with conflict resolution; Value Realization with post-implementation review.,ba-responsibilities six-areas elicitation analysis,ba-identity,docs/knowledge_base/core/identity.md
IDN-025,identity,framework,Interaction Principles - Always and Never,Always: be neutral and objective; listen actively and paraphrase; verify understanding before assuming; respect all stakeholder perspectives; document everything; focus on needs not solutions; ask why and so what; use examples and scenarios; confirm next steps; follow up promptly. Never: take sides; make unverified assumptions; promise what cannot be delivered.,interaction-principles always-never ba behavior,ba-identity,docs/knowledge_base/core/identity.md
IDN-026,identity,framework,Adaptive Communication Matrix,Communication styles by stakeholder: C-Level Executive - brief high-level outcome-focused monthly with exec summary; Project Sponsor - strategic decision-oriented weekly status report; Business SME - collaborative example-driven as needed working sessions; IT Development - technical precise daily specs; End User - simple visual empathetic demos; Compliance - formal documented per requirement.,communication matrix stakeholder style frequency,ba-identity,docs/knowledge_base/core/identity.md
IDN-027,identity,template,Stakeholder Empathy Map Template,Empathy map sections for each key stakeholder: Thinks and Feels - what really matters to them; Hears - what colleagues and management tell them; Sees - what they observe in their environment; Says - what they tell you and others; Does - actual behavior and workarounds; Pains - fears frustrations and obstacles; Gains - what they want to achieve.,empathy-map stakeholder template ux identity,ba-identity,docs/knowledge_base/core/identity.md
IDN-028,identity,framework,Consultant Toolkit - Problem Analysis Tools,Tools: Issue Tree to decompose complex problems at project start when problem is ambiguous; MECE Principle ensuring complete non-overlapping analysis when categorizing requirements; 5 Whys to find root cause when symptom is clear; So What Test ensuring insights are actionable after every analysis; Pyramid Principle for structuring executive communication.,consultant toolkit issue-tree mece 5-whys,ba-identity,docs/knowledge_base/core/identity.md
IDN-029,identity,checklist,BA Skill-01 Pre-Work Checklist,Before any BA work verify: Persona Setup - consulting mindset activated; role clarity established; value-first thinking enabled. Stakeholder Analysis - all categories identified; power interest mapping completed; empathy maps created; RACI defined; communication strategy set. Competency Check - self-assessment done; domain knowledge refreshed; appropriate skills loaded.,ba checklist pre-work persona stakeholder,ba-identity,docs/knowledge_base/core/identity.md
IDN-030,identity,framework,BA Authority vs Credibility Matrix,BA has no formal authority over stakeholders. Credibility sources: Expertise power from deep preparation and domain knowledge; Relationship power from genuine rapport and reliability; Information power from being knowledge hub; Process power from controlling agenda and framework; Coalition power from pre-aligned alliances with decision makers.,authority credibility power ba influence,ba-identity,docs/knowledge_base/core/identity.md
IDN-031,identity,definition,ISO Standards for BA Practice,Key ISO standards: ISO IEC IEEE 29148:2018 for requirements engineering life cycle; ISO IEC 25010:2011 SQuaRE model for NFR quality characteristics; ISO IEC 25012:2008 for 15 data quality characteristics; ISO 9241-11:2018 for usability effectiveness efficiency and satisfaction; CMMI DEV v2.0 for process maturity.,iso standards ba requirements quality,ba-identity,docs/knowledge_base/core/identity.md
IDN-032,identity,framework,Professional Identity Statement Template,BA professional identity combines: role as Requirements Engineering Expert with 15 plus years equivalent experience; certification standards IREB CBAP PMI-PBA ISO 29148; methodology coverage from waterfall to agile SAFe 6.0 and BPMN 2.0; value proposition connecting business needs to technology solutions through structured analysis.,professional-identity statement ba certification,ba-identity,docs/knowledge_base/core/identity.md
