entry_id,domain,type,title,content,tags,agents,source
PRI-021,prioritization,definition,Weighted Criteria Matrix 3-6-9 Scoring,Weighted Criteria Matrix: define criteria (business value risk compliance UX performance); assign weights (must sum to 100%); score each feature per criterion using 3-6-9 scale (3=low fit 6=medium 9=high fit); multiply score×weight; sum for total weighted score; rank by total. Removes subjectivity.,weighted-criteria matrix 3-6-9 scoring weights criteria ranking objectivity,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-022,prioritization,definition,Cost-Benefit Analysis Procedure,Cost-Benefit procedure: 1.List all costs (development infrastructure training support); 2.List all benefits (revenue increase cost reduction risk reduction competitive advantage); 3.Quantify both in monetary terms; 4.Calculate NPV (Net Present Value) or ROI; 5.Compare break-even period; 6.Decide if benefits outweigh costs over defined horizon.,cost-benefit analysis NPV ROI break-even procedure quantify decision,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-023,prioritization,formula,Value Cost Risk Priority Formula,Priority Score = (Business Value × Value Weight) + (Cost Savings × Cost Weight) - (Risk × Risk Weight). Weights defined by organization. Risk reduces priority; value and savings increase it. Normalize scores 1-100 for comparison. Document weighting rationale for stakeholder alignment.,value-cost-risk formula priority-score weights normalization business-value,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-024,prioritization,definition,Timeboxing Approach for Prioritization,Timeboxing: fix time budget (sprint release); prioritize features to fit within box; cut scope not quality. Steps: estimate all features; sort by priority score; fill timebox from top until capacity reached; everything below line = Won't Have this iteration. Re-evaluate next timebox.,timeboxing sprint release capacity scope-management prioritization agile,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-025,prioritization,definition,Change Request Prioritization,CR priority levels: Critical/Blocking (system unusable; fix immediately); High (major functionality impaired; fix this sprint); Medium (important improvement; plan next sprint); Low (minor enhancement; backlog). CR prioritization considers: business impact; number of users affected; workaround availability; regulatory requirement.,change-request CR prioritization critical high medium low impact,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-026,prioritization,definition,Dependencies Impact on Prioritization,Dependency types: Technical (B requires A to be built first); Business (C has no value without D live); Regulatory (E must launch before F); Resource (G and H need same team). Dependencies can force higher-priority items lower or lower-priority items higher. Map dependency graph before finalizing order.,dependencies prioritization technical business regulatory sequencing ordering,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-027,prioritization,template,Prioritization Workshop Agenda,Workshop agenda (2 hours): 0-15min introduction ground rules objectives; 15-30min review features list shared understanding; 30-60min initial categorization MoSCoW or Value/Effort; 60-90min detailed scoring WSJF or RICE; 90-105min discussion adjustments consensus; 105-120min document decisions next steps.,prioritization-workshop agenda template 2-hours MoSCoW WSJF RICE facilitation,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-028,prioritization,checklist,Prioritization Quality Checklist,Checklist: Preparation (unique IDs; stakeholders understand technique; value sources defined; estimates available); Execution (consistent criteria; rationale documented; dependencies considered; conflicts resolved); Validation (distribution reasonable not all Must; sponsor approved; team aligned; re-prioritization triggers defined); Documentation (rationale in requirements; deferred items listed; communicated).,prioritization checklist preparation execution validation documentation quality,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-029,prioritization,definition,100-Point Voting Method,100-Point method: each stakeholder gets 100 points; distributes among features; cannot give more than 30 points to one item (prevents monopoly). Tally points across stakeholders; rank by total. Fast for workshops; captures collective priority. Limitation: doesn't capture economic value or dependencies. Good for consensus-building.,100-point voting method workshop consensus stakeholder facilitation,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-030,prioritization,definition,Buy a Feature Game,Buy a Feature: features have fictional prices based on complexity; stakeholders given budget to purchase; discuss trade-offs to buy most desired features within budget. Reveals true priorities through economic choices. Good for product discovery engagement. Limitation: prices may not reflect real complexity.,buy-a-feature game product-discovery engagement workshop prioritization,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-031,prioritization,definition,WSJF Workshop Script Steps,WSJF workshop: 1.Calibrate scale (identify biggest item=20 smallest=1 for each factor); 2.Relative sizing not absolute; 3.Use modified Fibonacci 1-2-3-5-8-13-20; 4.Timebox 2min per feature; 5.If no consensus average and move on; 6.Break ties by dependencies when WSJF within 10%.,WSJF workshop script calibrate Fibonacci timebox consensus relative-sizing,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-032,prioritization,definition,Prioritization Economics Principle,Key insight: prioritization is an economic decision. Wrong order has real cost. Example: Feature A=$100K value; Feature B=$50K value; building B before A causes A to be delayed 1 extra month = $25K lost vs $12.5K if built in right order. Difference = $12.5K savings from correct sequencing alone.,prioritization economics cost-of-wrong-order sequencing value delay opportunity-cost,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
PRI-033,prioritization,definition,Kano Classification Survey Method,Kano survey asks two questions per feature: Functional (if this feature IS present how do you feel? Like/Expect/Neutral/Tolerate/Dislike) and Dysfunctional (if this feature IS NOT present how do you feel? Like/Expect/Neutral/Tolerate/Dislike). Cross-reference responses in Kano matrix to classify as A/O/M/I/R/Q.,Kano survey functional dysfunctional classification matrix A O M I R Q,ba-prioritization,docs/knowledge_base/specialized/prioritization.md
