entry_id,domain,type,title,content,tags,agents,source
WRT-031,writing,pattern,"Functional Requirement Pattern: Integration","Pattern: The system SHALL integrate with [external system] to [purpose]. Specify: Protocol (REST/SOAP/GraphQL/File); Authentication (OAuth2/API Key/Certificate); Frequency (real-time/batch/on-demand); Timeout (X seconds); Retry (N attempts with X second backoff); Error Handling (logging/alerting/fallback). Example: SAP S/4HANA REST OAuth2 real-time 30s 3-retry ELK+PagerDuty.",integration pattern functional requirement protocol authentication retry,ba-writing,docs/knowledge_base/core/writing.md
WRT-032,writing,pattern,"Functional Requirement Pattern: Notification","Pattern: The system SHALL send [notification type] to [recipient] WHEN [trigger] containing [information elements] via [channels] within [time constraint]. Example: Send Order Confirmation Email to Customer WHEN order placed successfully; containing Order ID/Items/Total/Estimated Delivery; via email to registered address; within 5 minutes.",notification pattern functional requirement trigger channel time,ba-writing,docs/knowledge_base/core/writing.md
WRT-033,writing,checklist,"Requirement Quality Review Checklist - Content","CONTENT QUALITY: Uses SHALL/SHOULD/MAY correctly and consistently; No ambiguous words (fast/easy/user-friendly); All terms defined or in glossary; Specific and measurable where applicable; Includes error handling and edge cases; Has acceptance criteria (Given-When-Then or checklist); Examples provided for complex requirements.",content quality checklist review ambiguous terms acceptance criteria,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-034,writing,checklist,"Requirement Quality Review Checklist - Structure","STRUCTURE: Unique meaningful ID assigned; Clear concise title (max 10 words); Priority assigned (MoSCoW or numeric); Source documented (who/when/where); Version and status current; Dependencies identified; Traced to parent requirement or business goal. RED FLAGS: no AND joining unrelated concepts; no passive voice without actor; no TBDs; no implementation details.",structure checklist review id priority source traceability,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-035,writing,checklist,"Requirement Quality Attributes Checklist","8 quality attributes to check per requirement: Atomic (one requirement per statement); Complete (all info to implement is present); Consistent (no conflicts with other requirements); Correct (accurately represents stakeholder need); Feasible (can be implemented within constraints); Necessary (traces to business need not gold plating); Unambiguous (only one interpretation); Verifiable (can be tested/measured).",quality attributes atomic complete consistent correct feasible testable,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-036,writing,checklist,"Extended Requirement Quality Criteria (INVEST+ACC+U)","Extended INVEST for requirements: Independent (implement alone); Negotiable (open to discussion); Valuable (delivers value); Estimable (effort can be estimated); Small (fits one sprint); Testable (acceptance verifiable); Atomic (one req per statement); Complete (all info present); Consistent (no conflicts with others); Unambiguous (one interpretation only).",invest extended quality criteria checklist requirement agile,ba-writing ba-agile ba-validation,docs/knowledge_base/core/writing.md
WRT-037,writing,checklist,"Ambiguous Word Replacement Reference","Fast/Quick → Within 2 seconds 95th percentile. User-friendly → WCAG 2.1 AA compliant or 3 clicks max. Easy → First-time user completes in less than 5 min. Appropriate → Specify exact criteria. Flexible → Supports configuration of X/Y/Z. Robust → Recovers from failure within 30s. Seamless → No visible delay during transition. Real-time → Within 500ms of event. Efficient → Use less than 100MB RAM less than 5% CPU.",ambiguous word replacement fix testable metric measurable,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-038,writing,framework,"Requirements Quality Metrics","7 metrics: Volatility = Changed/Total x100 (target <15%); Completeness = Approved/Identified x100 (>95%); Testability = Verifiable/Total x100 (100%); Traceability = Traced/Total x100 (100%); Defect Rate = Defects Found/Total Reqs (<0.5); Approval Cycle = days Draft to Approved (<5 days); TBD Resolution = Resolved TBDs/Total TBDs x100 (100% before baseline).",metrics quality volatility completeness testability traceability defect rate,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-039,writing,framework,"CMMI Level 4 Requirements Quality Baselines","Defects per 100 Reqs: World-Class <1; Acceptable 1-3; Needs Improvement >3. Requirements Volatility: World-Class <10%; Acceptable 10-20%. Traceability Coverage: World-Class >98%; Acceptable 95-98%. First-Pass Approval: World-Class >90%; Acceptable 85-90%. Review Effectiveness: World-Class >85%; Acceptable 80-85%. Process control: UCL=Mean+3sigma; LCL=Mean-3sigma; investigate if outside limits.",cmmi quality baseline defect density volatility traceability first-pass,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-040,writing,formula,"Process Capability Index (Cpk) for Requirements","Cpk = min[(UCL - Mean) / 3sigma ; (Mean - LCL) / 3sigma]. Cpk >= 1.33: Process is capable (CMMI Level 4 target). Cpk 1.0-1.33: Marginally capable. Cpk < 1.0: Needs improvement. Track Defect Density monthly. Control Chart: UCL=4.5; LCL=0; Mean=2.0 (example). Investigate root cause if any data point falls outside control limits.",cpk capability index process control defect density statistical,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-041,writing,framework,"Requirements Development Lifecycle - 6 Steps Detail","(1) Define Vision: stakeholders + scope + vision statement. (2) Develop Models: context diagram + event-response + data models. (3) Analyze Requirements: functional + non-functional + business rules. (4) Specify Requirements: SRS/URD using templates. (5) Validate Requirements: peer review + UAT + prototype. (6) Manage Requirements: baseline + change control + traceability. Steps 2-5 iterate as understanding deepens.",lifecycle 6 steps development process iterate baseline,ba-writing ba-master ba-process,ebooks/ebook-requirements-memory-jogger.md
WRT-042,writing,definition,"Requirement Types - 7 Categories","BR=Business Requirement (why — goals/objectives); SR=Stakeholder Requirement (who wants what); FR=Functional Requirement (system behavior — FR-MODULE-001); NFR=Non-Functional Requirement (quality attributes — NFR-PERF-001); UC=Use Case (interaction flow); US=User Story (agile format); INT=Integration Requirement (INT-SAP-001). Each traces to the level above. Orphans indicate gold plating.",requirement types categories hierarchy functional non-functional use case,ba-writing ba-traceability,docs/knowledge_base/core/writing.md
WRT-043,writing,pattern,"Passive Voice Detection and Fix Pattern","Passive voice hides the actor. Scan for: is/are/was/were + past participle. Bad: Data is validated (by whom?); Report is generated (when? by what?). Fix: identify actor explicitly. Good: The system SHALL validate input data. Good: WHEN user clicks Export the system SHALL generate the report. Rule: every requirement must have a named actor (system or user role).",passive voice detection fix actor explicit grammar requirement,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-044,writing,checklist,"Testability Rules for Requirements","A requirement IS testable if: (1) measurable metric exists (not just qualitative); (2) specific pass/fail criteria defined; (3) test cases can be written before implementation; (4) single responsibility (tests one thing); (5) expected output is deterministic. NOT testable: user-friendly; fast; robust; flexible; reasonable. Fix: add numbers; specify conditions; define acceptable range.",testability rules metric measurable pass fail criteria test case,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-045,writing,framework,"Common Requirement Mistakes - Anti-Patterns","8 common mistakes: (1) AND-requirements — split compound statements; (2) Passive voice — identify actor; (3) TBD placeholders — resolve before baseline; (4) Implementation detail — specify WHAT not HOW; (5) Negative requirements — restate as positive; (6) Gold plating — remove requirements without business trace; (7) Ambiguous obligation — use RFC 2119 keywords; (8) No acceptance criteria — add Given/When/Then.",mistakes anti-patterns compound passive tbd gold plating obligation,ba-writing ba-validation,docs/knowledge_base/core/writing.md
WRT-046,writing,framework,"Planguage NFR Specification Format","Planguage attributes per quality attribute: Tag (unique name); Scale (unit of measure — ms/users/errors); Meter (how to measure — tool/method); Must (minimum acceptable threshold); Plan (expected value for this release); Wish (ideal target value). Example: Response Time — Scale: ms; Meter: Gatling load test; Must: <3000ms; Plan: <1500ms; Wish: <500ms. Never specify NFR without all 6 attributes.",planguage nfr quality attribute metric threshold must plan wish,ba-writing ba-nfr,ebooks/ebook-requirements-memory-jogger.md
WRT-047,writing,template,"Vision Statement Formula","FOR [target customer] WHO [need or opportunity] THE [product name] IS [product category] THAT [key benefit compelling reason] UNLIKE [primary competitive alternative] OUR PRODUCT [primary differentiation]. Steps: (1) Answer each line separately; (2) Combine into one paragraph; (3) Circulate for stakeholder revision; (4) Baseline when approved. Used to define project scope and drive requirements.",vision statement formula template scope alignment,ba-writing ba-strategy,ebooks/ebook-requirements-memory-jogger.md
WRT-048,writing,definition,"Three Levels of Requirements Hierarchy","Level 1: BUSINESS Requirements — Why are we doing this (goals/objectives/vision). Level 2: USER Requirements — What users need to do (use cases/stories/scenarios). Level 3: SOFTWARE Requirements — How system behaves (functional specs/NFRs/interfaces). Rules: each level traces to one above; orphan requirements indicate gold plating or missing context; never skip a level.",levels hierarchy business user software traceability orphan,ba-writing ba-master ba-traceability,ebooks/ebook-requirements-memory-jogger.md
WRT-049,writing,template,"SRS Structure Template","Sections: (1) Introduction: purpose/scope/definitions/references; (2) Overall Description: product perspective/functions/users/constraints/assumptions; (3) Functional Requirements: organized by use case or feature; (4) Non-Functional Requirements: performance/security/usability/reliability; (5) External Interface Requirements: UI/hardware/software/communication; (6) Appendices: glossary/index/models. One SRS template covers all FR and NFR.",srs structure template sections organization functional non-functional,ba-writing ba-export,ebooks/ebook-requirements-memory-jogger.md
WRT-050,writing,checklist,"SRS Completeness Checklist","All interfaces defined (UI/API/data/hardware); All inputs and outputs specified; All business rules documented with decision tables if complex; Quality attributes have measurable metrics; All use cases have happy path + alt flows + error flows; Data entities have attributes and constraints; Integration points have protocol/auth/format specified; Glossary has all domain terms; No TBDs remaining before baseline.",srs completeness checklist interfaces inputs outputs business rules,ba-writing ba-validation ba-export,ebooks/ebook-requirements-memory-jogger.md
