entry_id,domain,type,title,content,tags,agents,source
NFR-017,nfr,definition,Disaster Recovery Objectives,DR objectives: RTO (Recovery Time Objective) 4 hours max time to restore service; RPO (Recovery Point Objective) 1 hour max acceptable data loss; MTTR 2 hours average recovery time. DR test quarterly. Strategies: Hot Standby RTO<1min; Warm Standby 1-4hr; Cold Standby 4-24hr.,disaster-recovery RTO RPO MTTR hot-standby warm-standby DR backup,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-018,nfr,pattern,Fault Tolerance Patterns,Fault tolerance patterns required: Circuit Breaker for external dependencies; Retry with exponential backoff; Bulkhead isolation for critical services; Health checks and auto-healing. Automatic failover for DB primary failure <30s; graceful degradation on network partition.,fault-tolerance circuit-breaker bulkhead retry failover patterns reliability,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-019,nfr,checklist,OWASP Top 10 Mitigation Checklist,OWASP mitigations: Broken Access Control→RBAC least privilege; Cryptographic Failures→TLS1.3 AES-256; Injection→parameterized queries; Insecure Design→threat modeling; Security Misconfiguration→hardening; Vulnerable Components→dependency scanning; Auth Failures→MFA session mgmt; Integrity Failures→signed artifacts; Logging Failures→SIEM; SSRF→allowlist.,OWASP security vulnerabilities mitigation checklist top-10,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-020,nfr,pattern,Authentication Requirements Pattern,Authentication spec: Username+Password primary; MFA required for privileged access (TOTP app or Hardware key); SSO via SAML2.0/OAuth2.0/OIDC; JWT access token 15min expiry; refresh token 7 days rotated on use. Password: 12 chars min; complexity required; 5 failed attempts lockout 30min.,authentication MFA SSO JWT password-policy OWASP security,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-021,nfr,checklist,Data Classification Levels,Data classification: PUBLIC freely available (marketing); INTERNAL restricted to org (policies); CONFIDENTIAL restricted access (financial data PII); RESTRICTED highly sensitive (passwords keys PHI). Encryption: at rest AES-256; in transit TLS1.3; key management via HSM or Cloud KMS; annual key rotation.,data-classification encryption AES-256 TLS PII PHI confidentiality security,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-022,nfr,checklist,GDPR/PII Compliance Requirements,PII handling requirements: Data minimization collect only what needed; Anonymization/Pseudonymization where possible; Retention policy delete when no longer needed; Right to be forgotten support data deletion requests; Breach notification within 72 hours; Data processing records maintained.,GDPR PII privacy data-protection compliance retention right-to-be-forgotten,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-023,nfr,checklist,WCAG 2.1 Level AA Accessibility Checklist,WCAG 2.1 AA requirements: Screen reader compatible; Keyboard-only navigation for all functions; Color contrast ratio >=4.5:1; Text resizable to 200%; No content flashing >3 times/second; Alt text for images; Captions for video; Focus indicators visible.,WCAG accessibility screen-reader keyboard color-contrast usability,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-024,nfr,definition,Usability Targets,Usability metrics: New user completes basic task within 10 minutes without training; core tasks completable in <=3 clicks from dashboard; confirmation required for destructive actions; auto-save drafts every 60 seconds; progress indicators for operations >2 seconds.,usability learnability operability user-error-protection metrics targets,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-025,nfr,pattern,Maintainability NFR Pattern,Maintainability requirements: Microservices with bounded contexts; loose coupling; API versioning; code coverage >=80% unit tests; integration tests for all APIs; E2E tests for critical journeys; externalized configuration; scripted/versioned DB migrations; blue-green or canary deployment; structured JSON logging; OpenTelemetry tracing.,maintainability testability modifiability microservices CI-CD logging tracing,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-026,nfr,pattern,Cloud-Specific NFR Pattern,Cloud NFRs: Horizontal auto-scaling CPU>70% for 5min scale-out / CPU<30% for 15min scale-in; max 10x baseline; new instances <5min; Multi-AZ minimum 2 zones; cross-region DR; tenant data isolation separate DB or schemas; resource quotas per tenant; cost anomaly alerts >20% variance.,cloud scalability elasticity multi-AZ multi-tenancy auto-scaling cost-optimization,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-027,nfr,template,SLA Template Structure,SLA template sections: 1.Service Level Objectives (availability/response time/error rate/incident response); 2.Incident Severity Definitions (P1-P4 response/resolution times); 3.Service Credits (10-50% for missed targets); 4.Exclusions (scheduled maintenance customer-caused force majeure).,SLA template SLO incident-severity service-credits exclusions,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-028,nfr,definition,Incident Severity Definitions,Incident severity: P1 complete outage all users - response 15min/resolution 4hrs; P2 major functionality impaired - 30min/8hrs; P3 minor functionality impaired - 4hrs/24hrs; P4 cosmetic low impact - 1 business day/5 business days.,incident-severity P1 P2 P3 P4 response-time resolution SLA,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-029,nfr,formula,Service Credit Formula,SLA service credits: 99.9%-99.5% uptime = 10% credit; 99.5%-99.0% = 25% credit; <99.0% = 50% credit. Credits applied to next billing period. Not applicable if downtime caused by customer or force majeure.,SLA service-credits uptime billing formula,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-030,nfr,checklist,NFR Quality Checklist,NFR quality checklist: Unique ID per NFR; ISO 25010 mapping; measurable quantified target; defined measurement method; verification approach; no ambiguous terms (fast/easy/user-friendly without definition). Coverage: performance/reliability/security/usability/maintainability/compliance all addressed. Feasibility reviewed by technical team.,NFR-quality checklist measurable verification ISO25010 coverage feasibility,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-031,nfr,definition,Planguage Specification Template,Planguage NFR specification attributes: Tag (unique identifier); Ambition (goal); Scale (measurement scale); Meter (how measured); Must (minimum acceptable); Plan (target to achieve); Wish (ideal target); Past (historical baseline); Trend (direction of change). Eliminates ambiguity in NFR statements.,planguage NFR-specification attributes meter scale must plan wish ambiguity,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-032,nfr,pattern,Performance NFR by Domain Benchmarks,Domain-specific performance benchmarks: E-commerce checkout <2s; Banking transactions <3s; Healthcare record retrieval <1s; Real-time trading <100ms; Content streaming <500ms buffer start. These are industry-accepted standards for customer-facing systems.,performance-benchmarks domain e-commerce banking healthcare trading streaming,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-033,nfr,definition,NFR ID Naming Convention,NFR naming convention: NFR-[CATEGORY]-[NUMBER] where CATEGORY = PERF (performance); REL (reliability); SEC (security); USE (usability); MAIN (maintainability); COMP (compatibility); PORT (portability); CLOUD (cloud). Example: NFR-PERF-001 NFR-SEC-003.,NFR-naming convention ID category PERF REL SEC USE MAIN,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-034,nfr,definition,Security CIA Triad Framework,Security framework: CIA Triad (Confidentiality Privacy; Integrity Correctness; Availability Access) plus AAA (Authentication who are you; Authorization what can you do; Accounting audit trail). All security NFRs map to one or more of these pillars.,CIA-triad authentication authorization accounting security framework,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-035,nfr,checklist,NFR Coverage Coverage Checklist,NFR coverage: Performance defined; Reliability/Availability defined; Security defined (authentication data protection OWASP compliance); Usability defined (WCAG if applicable); Maintainability defined (testability modifiability); Compliance identified (GDPR HIPAA PCI etc). All 8 ISO 25010 characteristics considered.,NFR-coverage checklist ISO25010 performance security usability compliance,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-036,nfr,formula,P95 P99 Percentile Measurement,Percentile measurement: P95 means 95% of requests complete within target time; P99 used for background/batch processing; P50 (median) for average case; real-time operations measured at P95; mission-critical at P99. Tools: APM systems like New Relic Datadog Dynatrace.,percentile P95 P99 latency measurement APM monitoring performance,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-037,nfr,definition,NFR Trade-off Patterns,Common NFR trade-offs: Performance vs Security (encryption adds latency); Availability vs Consistency (CAP theorem); Usability vs Security (MFA friction); Maintainability vs Performance (abstraction overhead). Document trade-off decisions with rationale.,NFR-tradeoffs performance security availability consistency usability maintainability,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-038,nfr,definition,Scalability vs Elasticity,Scalability = ability to handle growing load by adding resources (scale-up or scale-out). Elasticity = ability to dynamically provision/deprovision resources based on demand. Cloud systems need both: scale out when CPU>70% for 5min; scale in when CPU<30% for 15min; max 10x baseline capacity.,scalability elasticity cloud auto-scaling horizontal vertical capacity,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-039,nfr,definition,NFR Verification Approach Types,NFR verification methods: Inspection (review specification); Demonstration (show behavior); Test (load test penetration test); Analysis (modeling simulation). Load testing tools: JMeter Gatling k6. Security: annual third-party penetration test. Monitoring: continuous APM alerting in production.,NFR-verification inspection demonstration load-test penetration-test APM monitoring,ba-nfr,docs/knowledge_base/specialized/nfr.md
NFR-040,nfr,definition,Multi-Tenancy Isolation Requirements,Multi-tenancy requirements: Tenant data isolation via separate databases or schemas; resource quotas per tenant to prevent noisy neighbor; no tenant data leakage verified by audit; per-tenant logging and audit trails; tenant-specific SLAs may apply; data residency requirements honored.,multi-tenancy isolation tenant data-security quotas audit SaaS cloud,ba-nfr,docs/knowledge_base/specialized/nfr.md
