entry_id,domain,type,title,content,tags,agents,source
CON-015,conflict,framework,Conflict Resolution Step 1 - Identify and Acknowledge,Recognize conflict early - do not ignore. Document disagreement clearly. Identify all parties. Acknowledge each party concerns. Create psychological safety by saying your concerns are valid. Early identification prevents escalation.,conflict resolution step identify acknowledge,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-016,conflict,framework,Conflict Resolution Step 2 - Analyze Root Cause,Separate positions from interests. Understand emotional drivers such as fear frustration ego. Assess impact of each option. Identify constraints and dependencies. Map stakeholder power and interests. Root cause analysis before proposing solutions.,conflict resolution root-cause analysis interests,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-017,conflict,framework,Conflict Resolution Step 3 - Generate Options,Brainstorm alternatives without judging. Look for win-win solutions. Consider phased approaches. Explore trades and compromises. Evaluate trade-offs objectively. Generate multiple options before evaluating any single one.,conflict resolution options brainstorm win-win,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-018,conflict,framework,Conflict Resolution Step 4 - Negotiate and Facilitate,Facilitate discussion between parties. Present facts objectively as BA stays neutral. Use objective criteria to evaluate options. Focus on interests not positions. Apply BATNA and ZOPA analysis. BA role is facilitator not advocate.,conflict resolution negotiate facilitate neutral,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-019,conflict,framework,Conflict Resolution Step 5 - Escalate If Needed,Escalate to appropriate decision maker. Provide recommendation with clear rationale. Present options not just the problem. Accept and implement final decision. Do not take sides and let authority decide. Escalation is a valid resolution tool.,conflict resolution escalation decision-maker,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-020,conflict,framework,Conflict Resolution Step 6 - Document and Communicate,Record the resolution and reasoning. Update affected requirements. Communicate outcome to all stakeholders. Log decision in Decision Log for future reference. Monitor for residual issues after resolution.,conflict resolution document communicate decision-log,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-021,conflict,framework,Escalation Matrix - When and To Whom,Technical feasibility dispute escalates to Tech Lead or Architect. Budget conflict escalates to PM or PMO. Business priority conflict escalates to Sponsor or Product Owner. Cross-department conflict escalates to Steering Committee. Legal issues escalate to Legal or Compliance.,escalation matrix decision conflict stakeholder,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-022,conflict,template,Escalation Memorandum Template,Escalation memo sections: TO decision maker; FROM BA; DATE; RE brief description; Executive Summary 2-3 sentences; Background context; The Conflict with positions and interests of each party; Options Considered with pros cons and impact; Recommendation with rationale; Decision Needed By date.,escalation memorandum template conflict,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-023,conflict,template,Decision Log Template,Decision log columns: ID; Date; Issue; Parties; Options Considered; Decision; Rationale; Decided By. Example entry: D-001 Report response time conflict between User and Tech resolved as 10sec with progress bar by Product Owner.,decision-log template conflict resolution,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-024,conflict,checklist,Conflict Resolution Checklist - Preparation,Preparation items: conflict documented clearly; all parties identified; interests not just positions understood for each party; BATNA identified for yourself and others; ZOPA estimated; objective criteria gathered.,conflict checklist preparation batna zopa,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-025,conflict,checklist,Conflict Resolution Checklist - During Negotiation,During negotiation items: separated people from problem; focused on interests not positions; generated multiple options; used objective criteria; remained neutral as BA facilitator not advocate; documented discussion points.,conflict checklist negotiation neutral facilitation,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-026,conflict,checklist,Conflict Resolution Checklist - Post Resolution,Resolution items: decision reached or escalated appropriately; decision documented with rationale; requirements updated to reflect decision; all parties informed; decision logged for future reference; relationship maintained - no burned bridges.,conflict checklist resolution documentation,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-027,conflict,technique,Influence Without Authority - Expertise Power,BA typically has no formal authority. Expertise power: be the most prepared person in the room; know the domain deeply; provide insights others cannot; reference standards and benchmarks to establish credibility.,influence authority expertise power ba,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-028,conflict,technique,Influence Without Authority - Relationship Power,Relationship power: build genuine rapport before you need something; help others succeed as reciprocity works; remember personal details; be reliable and trustworthy. Reciprocity: helped them last month so they are willing to compromise now.,influence authority relationship power ba,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-029,conflict,technique,Influence Without Authority - Process Power,Process power: control the agenda as the facilitator shapes outcomes; establish the framework for decision-making; document the official version; define the criteria for evaluation. The person who controls process influences outcomes.,influence authority process power facilitation,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-030,conflict,framework,Cialdini 6 Influence Principles for BA,Six principles: Reciprocity give before you ask; Commitment start small build up; Social Proof others are doing it; Authority experts recommend cite IEEE BABOK; Liking build rapport find common ground; Scarcity limited time opportunity highlight deadline constraints.,cialdini influence persuasion ba negotiation,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-031,conflict,technique,Interest Discovery Questions Framework,WHY questions: why is this important to you; what problem are you solving. WHAT questions: what does success look like; what are your constraints. HOW questions: how flexible is this requirement. REFRAMING: what if we approached this differently; could we achieve same goal by different means.,interest discovery questions negotiation conflict,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-032,conflict,template,Difficult Conversation Scripts,Scripts for: stakeholder insisting on unrealistic requirement - explore underlying need; two stakeholders disagreeing - summarize both interests; stakeholder saying no negotiation - ask for reasoning to find alternatives; scope creep request - capture it then return to agreed scope.,difficult conversation script conflict stakeholder,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-033,conflict,pattern,Why Requirements Conflict Is Inevitable,Four root causes of conflict: Different Perspectives same goal different priorities; Scarcity limited budget time people; Ambiguity different interpretations of same text; Organizational Politics power dynamics turf wars hidden agendas. Healthy conflict improves requirements; unhealthy conflict delays projects.,conflict requirements root-cause perspectives scarcity,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-034,conflict,technique,Influence Without Authority - Coalition Power,Coalition power: build alliances with key stakeholders; find sponsors for your recommendations; pre-align with decision makers before meetings. Example: I have already discussed this with the product owner and CFO so they support this approach.,influence authority coalition alliance stakeholder,ba-conflict,docs/knowledge_base/specialized/conflict.md
CON-035,conflict,technique,Influence Without Authority - Information Power,Information power: be the hub of project knowledge; connect people who should talk to each other; share relevant information proactively. Example: let me connect you with the finance team who has this data you need.,influence authority information knowledge stakeholder,ba-conflict,docs/knowledge_base/specialized/conflict.md
