entry_id,domain,type,title,content,tags,agents,source
PRC-018,process,template,Gap Analysis Template,Gap types: AUTOMATION (manual to automated); DIGITIZATION (paper/email to system-based); OPTIMIZATION (faster/cheaper/better); NEW CAPABILITY (didn't exist before); ELIMINATION (remove unnecessary steps); INTEGRATION (connect disconnected systems). Each gap mapped from As-Is to To-Be with priority.,gap-analysis types automation digitization optimization elimination integration,ba-process,docs/knowledge_base/specialized/process.md
PRC-019,process,template,Process Specification Template,Process spec structure: Process Identity (ID name owner version date); Purpose; Triggers; Inputs; Outputs; Process Diagram reference; Detailed Steps (actor system description inputs actions outputs business rules exceptions SLA); Business Rules table; RACI Matrix; Process Metrics targets.,process-specification template BPMN RACI business-rules steps metrics,ba-process,docs/knowledge_base/specialized/process.md
PRC-020,process,definition,RACI Matrix in Process Models,RACI assigns accountability per activity: R=Responsible (does the work); A=Accountable (owns outcome signs off only one per activity); C=Consulted (input before action); I=Informed (notified after action). Every activity must have exactly one A. Systems can be R but never A.,RACI responsible accountable consulted informed process accountability matrix,ba-process,docs/knowledge_base/specialized/process.md
PRC-021,process,framework,Value Stream Mapping VSM,VSM shows end-to-end value delivery with timing. Elements per step: CT (Cycle Time = processing time); WT (Wait Time = queue/delay); %C&A (% Complete and Accurate = quality). Key metrics: Total Lead Time = sum of all CT+WT; Value-Added Time = sum of CT only; Process Efficiency = VA Time / Lead Time.,VSM value-stream-mapping cycle-time wait-time lead-time process-efficiency lean,ba-process,docs/knowledge_base/specialized/process.md
PRC-022,process,formula,Process Efficiency Formula,Process Efficiency = Value-Added Time / Total Lead Time × 100%. Example: 60 minutes VA / 8 hours lead time = 12.5% efficiency. Industry average is 5-15%; lean processes achieve 30-60%. Low efficiency indicates large wait times and waste to eliminate.,process-efficiency formula value-added lead-time lean VSM waste,ba-process,docs/knowledge_base/specialized/process.md
PRC-023,process,definition,8 Types of Waste Muda Lean,8 Muda (waste) types in Lean: Transportation (unnecessary movement of info/materials); Inventory (excess work in progress); Motion (unnecessary movement of people); Waiting (idle time); Overproduction (more than needed); Over-processing (more than required); Defects (errors requiring rework); Skills (unused talent).,muda waste lean 8-wastes transportation inventory motion waiting defects TIM-WOODS,ba-process,docs/knowledge_base/specialized/process.md
PRC-024,process,definition,Value-Added vs Non-Value-Added Activities,Value-Added (VA): customer willing to pay; transforms product/service; done right first time. Non-Value-Added Necessary (NVA-N): required by regulation or business (compliance checks approvals). Non-Value-Added (NVA): pure waste to eliminate (waiting rework redundant approvals handoffs).,value-added non-value-added waste lean VSM analysis classification,ba-process,docs/knowledge_base/specialized/process.md
PRC-025,process,checklist,Process Modeling Checklist,Process modeling checklist: Scope (boundaries start/end process owner stakeholders); As-Is (all steps mapped actors identified systems documented pain points captured metrics baselined); Analysis (VA vs NVA bottlenecks root causes opportunities); To-Be (future state gap analysis business rules target metrics RACI); Notation (BPMN symbols correct swimlanes labeled gateways conditioned); Validation (SME walkthrough edge cases sign-off).,process-modeling checklist BPMN as-is to-be validation notation scope,ba-process,docs/knowledge_base/specialized/process.md
PRC-026,process,definition,Process Metrics Baseline,As-Is process metrics to capture: Cycle Time (start to end); Throughput (units per period); Error/Defect Rate (%); Cost per Transaction ($); Customer Satisfaction (%); First-Time-Right Rate (%). Baseline these BEFORE designing To-Be to measure improvement. Set SMART targets for each.,process-metrics baseline cycle-time throughput error-rate cost satisfaction,ba-process,docs/knowledge_base/specialized/process.md
PRC-027,process,definition,Process Modeling Levels L0 to L4,Level 0: Value Chain - enterprise-level Porter's model; Level 1: Process Area - functional domain (Order Management HR Finance); Level 2: Process/Workflow - swimlane diagram with BPMN; Level 3: Activity - task breakdown with steps; Level 4: Procedure - click-by-click instructions. BA works primarily at L1-L3.,process-levels L0 L1 L2 L3 L4 value-chain workflow activity procedure granularity,ba-process,docs/knowledge_base/specialized/process.md
PRC-028,process,definition,Bottleneck Identification in VSM,Bottleneck = step where work accumulates (high WT) or has lowest throughput. Identification: map wait times between steps; find largest WT; find step with lowest %C&A (quality issue causing rework). Goldratt's Theory of Constraints: optimize the constraint first before other improvements.,bottleneck wait-time VSM theory-of-constraints throughput lean process,ba-process,docs/knowledge_base/specialized/process.md
PRC-029,process,template,As-Is Process Documentation Template,As-Is template fields: Process Name/Owner/Scope/Trigger/Output/Frequency/Volume; Metrics table (Cycle Time Throughput Error Rate Cost Satisfaction First-Time-Right); Steps table (Step Activity Actor System Duration Pain Points); Pain Points summary (ID Description Impact Root Cause); Systems/Data/Integrations/Manual Handoffs.,as-is template documentation process steps metrics pain-points systems,ba-process,docs/knowledge_base/specialized/process.md
PRC-030,process,definition,Process Boundary Definition,"Process boundaries define what is in-scope and out-of-scope. Start boundary = trigger event (what initiates process). End boundary = output/outcome. Scope statement: ""This process starts when [trigger] and ends when [output delivered to recipient]. Excludes [out-of-scope activities].""",process-boundary scope trigger output in-scope out-of-scope definition,ba-process,docs/knowledge_base/specialized/process.md
PRC-031,process,definition,Lean Six Sigma DMAIC,DMAIC improvement framework: Define (problem scope goals); Measure (current performance baseline); Analyze (root cause identification); Improve (solution design and pilot); Control (sustain improvements standardize). Used with Value Stream Mapping and waste elimination. Combines Lean speed with Six Sigma quality.,DMAIC lean six-sigma improvement define measure analyze improve control,ba-process,docs/knowledge_base/specialized/process.md
